datetime,max,min,avg
2016-07-01 19:00:00,0.397465020373845,0.3901201918711963,0.39837230436956717
2016-07-01 19:30:00,0.3976020407640768,0.3903173461431218,0.3985425718765226
2016-07-01 20:00:00,0.39769441175958425,0.39049601098920955,0.3986835376406234
2016-07-01 20:30:00,0.39775585588076423,0.39062484053698204,0.3987830192394751
2016-07-01 21:00:00,0.397801734157912,0.39072464367429965,0.398859364743247
2016-07-01 21:30:00,0.39784474504273815,0.3908117229056644,0.39892722718207907
2016-07-01 22:00:00,0.3978842740940308,0.39089045207374756,0.3989888516692631
2016-07-01 22:30:00,0.39792052612552714,0.3909703741080139,0.3990497846401222
2016-07-01 23:00:00,0.3979606696180314,0.39104631992166977,0.3991100741065087
2016-07-01 23:30:00,0.39799692164952777,0.3911177593519676,0.3991661532507305
2016-07-02 00:00:00,0.3980319447986004,0.39118840353814316,0.39922126206656894
2016-07-02 00:30:00,0.39806758238888484,0.3912545413409606,0.39927404992807436
2016-07-02 01:00:00,0.3980978948220004,0.3913178957893508,0.3993230122384587
2016-07-02 01:30:00,0.39812513504905694,0.39137382795926834,0.3993664392451954
2016-07-02 02:00:00,0.3981452067953091,0.391429229966438,0.3994065570753076
2016-07-02 02:30:00,0.39817347109105194,0.39147919780544027,0.3994470006369699
2016-07-02 03:00:00,0.39819948243568487,0.39152677991207635,0.3994851343759745
2016-07-02 03:30:00,0.3982246745253687,0.3915733016932164,0.3995223178652255
2016-07-02 04:00:00,0.39824761366394257,0.3916192933116086,0.3995582533063959
2016-07-02 04:30:00,0.39827219131241465,0.3916628991976344,0.3995935106516723
2016-07-02 05:00:00,0.3982934919410904,0.3917029264851111,0.39962534620314033
2016-07-02 05:30:00,0.3983207321681469,0.391746267289763,0.3996615683109622
2016-07-02 06:00:00,0.3983778752008443,0.39180683838372593,0.39972018828611583
2016-07-02 06:30:00,0.3985001490019926,0.39198457544500453,0.39987316169490283
2016-07-02 07:00:00,0.3986723973550341,0.3921833864755177,0.40005914863610376
2016-07-02 07:30:00,0.39888110255330916,0.3923818661543133,0.40026023267806815
2016-07-02 08:00:00,0.3991274934792412,0.3925800144813915,0.40047692910293187
2016-07-02 08:30:00,0.39940010056354347,0.39275130122923585,0.40068924776234416
2016-07-02 09:00:00,0.3996725028341085,0.39289572639784637,0.4008861100903823
2016-07-02 09:30:00,0.3999331283147807,0.393013289987223,0.4010626638469326
2016-07-02 10:00:00,0.40018197700555996,0.3931425171570565,0.4012409534946398
2016-07-02 10:30:00,0.4004125972737227,0.39324775446254145,0.40139787256220516
2016-07-02 11:00:00,0.40069237283882947,0.39335763069207175,0.4015780573516507
2016-07-02 11:30:00,0.40094798038293855,0.3934807609903029,0.40175569236321007
2016-07-02 12:00:00,0.40120543125068303,0.39359474598113037,0.40192886726612986
2016-07-02 12:30:00,0.4014952426889159,0.3937462399863814,0.40213707427995843
2016-07-02 13:00:00,0.40178525894088607,0.39391317498166906,0.40235420265544375
2016-07-02 13:30:00,0.4020754800065935,0.3940955509669931,0.4025802523925858
2016-07-02 14:00:00,0.4023659058860381,0.39429336794235376,0.40281522349138466
2016-07-02 14:30:00,0.40265653657922,0.3945066259077509,0.4030591159518402
2016-07-02 15:00:00,0.4029473720861391,0.39471319056845405,0.40329926432007074
2016-07-02 15:30:00,0.4032384124067955,0.3949130619244633,0.40353566859607626
2016-07-02 16:00:00,0.4035151157658431,0.3951170420417699,0.4037684123194399
2016-07-02 16:30:00,0.40376519333904615,0.39532513092037375,0.4039923426688021
2016-07-02 17:00:00,0.4040031869017505,0.39553739483061834,0.40421359506995896
2016-07-02 17:30:00,0.40423728900344674,0.3957538337725037,0.40443560473714996
2016-07-02 18:00:00,0.40445316268252596,0.3959721282840072,0.40465103282723464
